id,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2],author_Inasaka,author_Janssen,author_Kossolapov,author_Mortimore,author_Peskov,author_Richenderfer,author_Thompson,author_Weatherhead,author_Williams,geometry_plate,geometry_tube
24289,13.79,4882.0,-0.1339,4.7,4.7,373.6,9.5,0,0,0,0,0,0,1,0,0,0,1
24290,6.89,4757.6,-0.0098,10.3,10.3,762.0,5.0,0,0,0,0,0,0,1,0,0,0,1
24291,6.89,7961.0,-0.0264,10.3,10.3,762.0,7.3,0,0,0,0,0,0,1,0,0,0,1
24292,13.79,1302.0,0.0192,4.7,4.7,318.0,4.5,0,0,0,0,0,0,1,0,0,0,1
24293,13.79,2741.0,0.1326,5.6,15.2,490.6,1.9,0,0,0,0,0,0,0,0,0,0,0
24294,11.0,1272.0,0.17,4.6,4.6,229.0,0.9,0,0,0,0,0,0,1,0,0,0,1
24295,12.0,3465.6,,10.0,10.0,1000.0,5.5,0,0,0,0,1,0,0,0,0,0,1
24296,13.79,5588.0,0.0238,5.6,15.2,2134.0,3.5,0,0,0,0,0,0,0,0,0,0,0
24297,13.79,2741.0,0.0707,5.6,15.2,490.6,2.7,0,0,0,0,0,0,0,0,0,0,0
24298,6.89,7785.0,-0.0297,10.3,10.3,794.0,6.8,0,0,0,0,0,0,1,0,0,0,1
24299,17.24,2984.0,,1.9,1.9,260.8,4.3,0,0,0,0,0,0,1,0,0,0,1
24300,13.79,783.0,-0.1209,8.65351919561243,14.764067574795769,318.0,3.3,0,0,0,0,0,0,1,0,0,0,1
24301,1.01,2088.8,0.0433,15.0,120.0,10.0,4.5,0,0,0,0,0,1,0,0,0,1,0
24302,6.72,3501.6,,10.8,10.8,432.0,5.9,0,0,0,0,0,0,1,0,0,0,1
24303,15.17,1763.0,0.0886,9.5,9.5,1836.0,2.4,0,0,0,0,0,0,1,0,0,0,1
24304,11.03,2730.0,,5.6,15.2,2134.0,3.2,0,0,0,0,0,0,0,0,0,0,0
24305,7.19,1755.0,-0.0361,12.7,42.3,1778.0,3.4,0,1,0,0,0,0,0,0,0,0,0
24306,6.89,2821.0,,1.0,1.0,51.0,14.8,0,0,0,0,0,0,1,0,0,0,1
24307,11.03,4069.0,0.0547,11.5,11.5,1524.0,1.5,0,0,0,0,0,0,1,0,0,0,1
24308,6.89,3065.0,0.0406,4.6,11.3,2237.8,2.3,0,1,0,0,0,0,0,0,0,0,0
24309,13.79,2672.0,0.0929,7.7,7.7,510.6,1.7,0,0,0,0,0,0,0,1,0,0,1
24310,12.07,5361.0,-0.0296,1.9,1.9,152.0,4.1,0,0,0,0,0,0,1,0,0,0,1
24311,11.07,2034.0,,9.3,9.3,1524.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24312,13.789999999999997,3678.0,,5.6,15.2,2134.0,1.9,0,0,0,0,0,0,1,0,0,0,0
24313,13.79,7391.0,-0.0168,4.7,4.7,434.0,5.0,0,0,0,0,0,0,1,0,0,0,1
24314,11.03,2730.0,0.0629,5.6,15.2,1892.8,1.6,0,0,0,0,0,0,1,0,0,0,0
24315,13.79,1339.0,-0.1342,5.0,20.202522143597452,2134.0,4.8,0,0,0,1,0,0,0,0,0,0,0
24316,6.89,6062.0,-0.0591,10.3,10.3,762.0,6.6,0,0,0,0,0,0,1,0,0,0,1
24317,7.0,4136.0,0.0282,10.8,10.8,864.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24318,10.0,1000.0,-0.0466,10.0,10.0,565.0,4.0,0,0,0,0,1,0,0,0,0,0,1
24319,13.79,7012.0,,8.65351919561243,14.764067574795769,318.0,3.7,0,0,0,0,0,0,1,0,0,0,1
24320,13.79,2794.0,0.0833,4.7,4.7,305.0,1.5,0,0,0,0,0,0,1,0,0,0,1
24321,6.89,4204.0,,5.6,5.6,1178.0,4.9,0,0,0,0,0,0,1,0,0,0,1
24322,13.789999999999997,705.0,0.1693,7.7,7.7,457.0,2.7,0,0,0,0,0,0,1,0,0,0,1
24323,13.79,1881.2,,7.8,7.8,591.0,1.8,0,0,0,0,0,0,1,0,0,0,1
24324,6.86,3651.8,,10.8,10.8,864.0,2.8,0,0,0,0,0,0,1,0,0,0,1
24325,6.9079999999999995,815.0,-0.082,12.7,38.1,737.0,4.3,0,1,0,0,0,0,0,0,0,0,0
24326,13.79,2251.0,,1.9,1.9,152.0,3.2,0,0,0,0,0,0,1,0,0,0,1
24327,12.0,1000.0,0.1103,10.0,10.0,565.0,1.8,0,0,0,0,1,0,0,0,0,0,1
24328,10.34,5913.0,-0.0589,10.3,10.3,762.0,5.2,0,0,0,0,0,0,1,0,0,0,1
24329,13.79,1881.2,0.1286,7.8,7.8,591.0,2.4,0,0,0,0,0,0,1,0,0,0,1
24330,15.51,2319.0,-0.0417,1.9,1.9,152.0,1.9,0,0,0,0,0,0,1,0,0,0,1
24331,10.34,3933.0,0.0858,10.3,10.3,762.0,1.9,0,0,0,0,0,0,1,0,0,0,1
24332,13.79,6400.0,,5.7,5.7,625.0,3.7,0,0,0,0,0,0,1,0,0,0,1
24333,6.89,671.0,,8.65351919561243,14.764067574795769,610.0,2.4,0,0,0,0,0,0,1,0,0,0,1
24334,13.789999999999997,2658.0,0.099,8.65351919561243,14.764067574795769,457.0,1.8,0,0,0,0,0,0,0,1,0,0,1
24335,6.889999999999999,7880.0,,10.3,10.3,794.0,4.3,0,0,0,0,0,0,1,0,0,0,1
24336,11.03,2722.0,,5.6,15.2,2134.0,1.6,0,0,0,0,0,0,0,0,0,0,0
24337,6.89,1980.0,,12.8,12.8,1930.0,3.8,0,0,0,0,0,0,1,0,0,0,1
24338,13.79,2021.0,-0.0187,7.7,7.7,457.0,2.1,0,0,0,0,0,0,1,0,0,0,1
24339,12.07,2197.0,,1.9,1.9,696.0,2.7,0,0,0,0,0,0,1,0,0,0,1
24340,10.34,3892.0,-0.0663,10.3,10.3,762.0,4.1,0,0,0,0,0,0,1,0,0,0,1
24341,11.03,1344.0,,5.6,15.2,2134.0,2.1,0,0,0,0,0,0,0,0,0,0,0
24342,13.79,1881.2,-0.0373,7.8,7.8,591.0,3.3,0,0,0,0,0,0,1,0,0,0,1
24343,13.79,912.0,0.0111,11.1,11.1,457.0,2.1,0,0,0,0,0,0,1,0,0,0,1
24344,6.89,5479.0,-0.0054,8.65351919561243,14.764067574795769,947.0,7.3,0,0,0,0,0,0,1,0,0,0,1
24345,6.79,4096.0,-0.0198,10.8,10.8,432.0,4.9,0,0,0,0,0,0,1,0,0,0,1
24346,13.79,1397.0,,4.7,4.7,318.0,4.7,0,0,0,0,0,0,1,0,0,0,1
24347,10.34,4828.0,-0.1077,10.3,10.3,762.0,6.2,0,0,0,0,0,0,1,0,0,0,1
24348,6.89,4056.0,,10.8,10.8,2131.6,6.9,0,0,0,0,0,0,1,0,0,0,1
24349,8.282,1519.0,0.0863,12.7,42.3,1778.0,2.2,0,1,0,0,0,0,0,0,0,0,0
24350,13.79,3852.0,,1.9,1.9,152.0,3.9,0,0,0,0,0,0,1,0,0,0,1
24351,13.79,3119.0,-0.0601,1.9,1.9,152.0,5.1,0,0,0,0,0,0,1,0,0,0,1
24352,3.86,4277.2,0.0436,8.65351919561243,14.764067574795769,216.0,4.8,0,0,0,0,0,0,1,0,0,0,1
24353,13.789999999999997,3662.0,0.0707,5.6,22.626824800829144,2134.0,2.7,0,0,0,0,0,0,0,0,0,0,0
24354,16.204,3906.0,,1.9,1.9,696.0,3.8,0,0,0,0,0,0,1,0,0,0,1
24355,12.0,2875.0,,10.0,10.0,864.0,2.1,0,0,0,0,0,0,1,0,0,0,1
24356,18.0,1924.0,,10.0,10.0,1354.0,1.8,0,0,0,0,1,0,0,0,0,0,1
24357,3.45,3960.0,0.1454,10.3,10.3,762.0,3.9,0,0,0,0,0,0,1,0,0,0,1
24358,17.24,2061.0,-0.0156,1.9,1.9,478.4,1.5,0,0,0,0,0,0,1,0,0,0,1
24359,11.03,3750.0,0.0856,5.6,15.2,2134.0,2.2,0,0,0,0,0,0,0,0,0,0,0
24360,6.89,2319.0,0.0253,12.7,38.1,914.0,2.3,0,1,0,0,0,0,0,0,0,0,0
24361,5.266,1000.0,,15.0,15.0,10.0,4.1,0,0,0,0,0,1,0,0,0,0,1
24362,10.34,7880.0,,10.3,10.3,762.0,7.3,0,0,0,0,0,0,1,0,0,0,1
24363,12.064,1655.0,0.0374,7.7,7.7,457.0,3.4,0,0,0,0,0,0,1,0,0,0,1
24364,7.0,4069.0,-0.0801,10.8,10.8,955.2,3.0,0,0,0,0,0,0,1,0,0,0,1
24365,9.336,2034.0,-0.0389,7.7,7.7,457.0,3.7,0,0,0,0,0,0,1,0,0,0,1
24366,12.776,2349.0,,8.65351919561243,14.764067574795769,152.0,2.2,0,0,0,0,0,0,1,0,0,0,1
24367,13.79,2776.0,0.1712,9.5,9.5,773.8,1.9,0,0,0,0,0,0,1,0,0,0,1
24368,13.79,3052.0,0.1038,7.8,7.8,591.0,2.0,0,0,0,0,0,0,1,0,0,0,1
24369,6.89,4986.0,0.0108,10.0,10.0,1300.0,3.5,0,0,0,0,1,0,0,0,0,0,1
24370,6.89,1519.0,0.123,12.7,42.3,2743.0,2.4,0,1,0,0,0,0,0,0,0,0,0
24371,6.89,5561.0,0.003,6.4,15.9,914.0,3.8,0,0,0,0,0,0,1,0,0,0,0
24372,6.89,4101.4,0.1077,10.8,10.8,841.0,3.8,0,0,0,0,0,0,1,0,0,0,1
24373,3.45,7893.0,-0.0591,10.3,10.3,762.0,7.9,0,0,0,0,0,0,1,0,0,0,1
24374,10.34,3933.0,,10.3,10.3,762.0,3.4,0,0,0,0,0,0,1,0,0,0,1
24375,6.89,5886.0,-0.0109,10.3,10.3,794.0,4.5,0,0,0,0,0,0,1,0,0,0,1
24376,7.0,4421.0,,5.6,5.6,432.0,2.4,0,0,0,0,0,0,1,0,0,0,1
24377,13.789999999999997,1302.0,,7.8,7.8,591.0,2.7,0,0,0,0,0,0,1,0,0,0,1
24378,10.34,5601.0,,10.3,10.3,762.0,4.1,0,0,0,0,0,0,1,0,0,0,1
24379,12.07,3838.0,0.0091,1.9,1.9,152.0,3.7,0,0,0,0,0,0,1,0,0,0,1
24380,13.79,2645.0,0.0613,7.7,7.7,457.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24381,13.79,6212.0,-0.0218,4.7,4.7,318.0,5.9,0,0,0,0,1,0,0,0,0,0,1
24382,13.79,1302.0,-0.1377,4.7,4.7,318.0,3.0,0,0,0,0,0,0,1,0,0,0,1
24383,13.79,2618.0,0.0249,7.7,7.7,457.0,2.5,0,0,0,0,0,0,0,1,0,0,1
24384,13.79,4679.0,0.0157,8.65351919561243,14.764067574795769,295.0,5.0,0,0,0,0,0,0,1,0,0,0,1
24385,13.79,2821.0,-0.0805,4.7,4.7,305.0,5.9,0,0,0,0,0,0,1,0,0,0,1
24386,10.45,1302.0,,4.6,4.6,229.0,2.9,0,0,0,0,0,0,1,0,0,0,1
24387,13.789999999999997,3389.4,-0.0466,4.7,4.7,318.0,5.4,0,0,0,0,0,0,1,0,0,0,1
24388,13.79,1356.0,0.0858,7.8,7.8,591.0,4.3,0,0,0,0,0,0,1,0,0,0,1
24389,8.286,3797.0,,10.8,10.8,432.0,1.7,0,0,0,0,0,0,1,0,0,0,1
24390,11.03,3750.0,0.1219,5.6,15.2,2134.0,1.2,0,0,0,0,0,0,0,0,0,0,0
24391,6.901999999999999,4066.0,0.1651,10.8,10.8,1727.0,3.4,0,0,0,0,0,0,1,0,0,0,1
24392,13.789999999999997,3998.0,-0.0425,5.6,15.2,2134.0,2.8,0,0,0,0,0,0,0,0,0,0,0
24393,6.89,2292.0,0.0476,12.7,38.1,737.0,3.4,0,1,0,0,0,0,0,0,0,0,0
24394,13.79,3811.0,-0.1943,1.9,1.9,2074.4,4.9,0,0,0,0,0,0,1,0,0,0,1
24395,13.79,1655.0,0.0155,7.7,7.7,457.0,2.0,0,0,0,0,0,0,0,1,0,0,1
24396,13.79,2760.0,-0.0358,4.7,4.7,305.0,8.0,0,0,0,0,0,0,1,0,0,0,1
24397,13.79,3648.0,,7.8,7.8,591.0,1.8,0,0,0,0,0,0,1,0,0,0,1
24398,13.79,2055.0,-0.1702,7.7,7.7,457.0,2.4,0,0,0,0,0,0,0,1,0,0,1
24399,13.79,4774.0,,4.7,4.7,517.4,3.7,0,0,0,0,0,0,1,0,0,0,1
24400,7.08,4056.0,,10.8,10.8,864.0,1.4,0,0,0,0,0,0,1,0,0,0,1
24401,9.669999999999998,5615.0,,6.4,15.9,914.0,4.9,0,1,0,0,0,0,0,0,0,0,0
24402,3.45,5588.0,0.146,10.3,10.3,762.0,4.5,0,0,0,0,0,0,1,0,0,0,1
24403,6.86,4048.0,0.1205,10.8,10.8,864.0,1.2,0,0,0,0,0,0,1,0,0,0,1
24404,0.1,1000.0,-0.0417,15.0,120.0,10.0,8.1,0,0,0,0,0,1,0,0,0,1,0
24405,13.79,3648.0,-0.3246,4.7,4.7,305.0,5.4,0,0,0,0,0,0,1,0,0,0,1
24406,0.1,1000.0,,15.0,120.0,10.0,6.6,0,0,0,0,0,1,0,0,0,1,0
24407,13.79,821.0,,8.65351919561243,14.764067574795769,544.2,4.3,0,0,0,0,0,0,1,0,0,0,1
24408,6.92,1533.0,0.0176,8.5,24.6,1940.6,3.6,0,1,0,0,0,0,0,0,0,0,0
24409,13.79,1537.8,0.0975,7.8,7.8,617.0,2.2,0,0,0,0,0,0,1,0,0,0,1
24410,18.96,1980.0,,8.65351919561243,14.764067574795769,152.0,2.3,0,0,0,0,0,0,1,0,0,0,1
24411,8.27,1344.0,0.0886,5.6,15.2,2134.0,1.9,0,0,0,0,0,0,1,0,0,0,0
24412,13.79,685.0,,7.7,7.7,457.0,1.5,0,0,0,0,0,0,1,0,0,0,1
24413,12.052,2740.0,-0.2106,4.7,4.7,305.0,4.3,0,0,0,0,0,0,1,0,0,0,1
24414,8.3,1519.0,,12.7,42.3,1778.0,12.6,0,1,0,0,0,0,0,0,0,0,0
24415,20.0,2200.0,,8.65351919561243,14.764067574795769,1650.0,4.4,0,0,0,0,1,0,0,0,0,0,1
24416,2.444,2000.0,0.1793,9.3,9.3,1359.0,1.7,0,0,0,0,0,0,1,0,0,0,1
24417,10.34,7906.0,-0.1179,10.3,10.3,762.0,7.9,0,0,0,0,0,0,1,0,0,0,1
24418,5.532,7500.0,-0.0203,10.3,10.3,1254.4,3.5,0,0,0,0,0,0,1,0,0,0,1
24419,3.93,3811.0,,10.8,10.8,893.6,4.2,0,0,0,0,0,0,1,0,0,0,1
24420,9.68,2292.0,0.0108,12.7,42.3,1778.0,4.7,0,1,0,0,0,0,0,0,0,0,0
24421,8.27,2710.0,0.0717,5.6,15.2,2134.0,1.7,0,0,0,0,0,0,0,0,0,0,0
24422,6.86,4136.0,0.0043,5.6,5.6,432.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24423,13.79,2021.0,-0.0276,7.7,7.7,457.0,3.6,0,0,0,0,0,0,1,0,0,0,1
24424,7.03,1031.0,-0.0975,10.8,10.8,432.0,4.0,0,0,0,0,0,0,1,0,0,0,1
24425,13.79,6618.0,,8.65351919561243,14.764067574795769,318.0,7.9,0,0,0,0,0,0,1,0,0,0,1
24426,7.3340000000000005,3135.8,0.0588,11.5,11.5,914.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24427,13.789999999999997,1410.0,-0.0373,7.8,7.8,591.0,4.3,0,0,0,0,0,0,1,0,0,0,1
24428,11.0,2021.0,0.0436,11.5,11.5,1026.2,2.8,0,0,0,0,0,0,1,0,0,0,1
24429,6.89,4757.6,-0.0416,10.3,10.3,762.0,4.9,0,0,0,0,0,0,1,0,0,0,1
24430,7.724000000000001,765.0,0.0109,12.7,42.3,1778.0,3.1,0,1,0,0,0,0,0,0,0,0,0
24431,11.03,4069.0,0.1104,9.3,9.3,762.0,1.1,0,0,0,0,0,0,1,0,0,0,1
24432,10.34,5696.0,,10.3,10.3,762.0,9.0,0,0,0,0,0,0,1,0,0,0,1
24433,13.474,542.0,0.1619,19.8,19.8,457.0,1.7,0,0,0,0,0,0,1,0,0,0,1
24434,3.83,4055.0,0.1282,10.8,10.8,864.0,2.9,0,0,0,0,0,0,1,0,0,0,1
24435,13.79,6781.0,0.1524,8.65351919561243,14.764067574795769,318.0,1.6,0,0,0,0,0,0,1,0,0,0,1
24436,15.51,2997.0,0.0028,1.9,1.9,152.0,2.1,0,0,0,0,0,0,1,0,0,0,1
24437,13.79,1994.0,0.1629,11.1,11.1,457.0,1.8,0,0,0,0,0,0,0,1,0,0,1
24438,6.89,6212.0,-0.0268,10.3,10.3,762.0,6.6,0,0,0,0,0,0,1,0,0,0,1
24439,4.13,2292.0,0.1263,12.7,42.3,1778.0,2.2,0,0,0,0,0,0,1,0,0,0,0
24440,7.5840000000000005,3757.0,,10.3,10.3,762.0,6.5,0,0,0,0,0,0,1,0,0,0,1
24441,13.79,2055.0,,7.7,7.7,457.0,2.2,0,0,0,0,0,0,0,1,0,0,1
24442,6.89,1356.0,0.0648,37.5,37.5,1376.0,2.3,0,0,0,0,0,0,1,0,0,0,1
24443,13.79,3784.0,0.0465,4.6,4.6,295.0,2.3,0,0,0,0,0,0,1,0,0,0,1
24444,13.79,1537.8,0.0648,11.1,11.1,617.0,2.3,0,0,0,0,0,0,0,1,0,0,1
24445,13.79,5588.0,,8.65351919561243,14.764067574795769,318.0,2.5,0,0,0,0,0,0,1,0,0,0,1
24446,13.79,1288.0,-0.0487,7.7,7.7,457.0,2.5,0,0,0,0,0,0,1,0,0,0,1
24447,8.282,1519.0,0.0032,8.5,24.6,1778.0,3.5,0,1,0,0,0,0,0,0,0,0,0
24448,13.79,1316.0,-0.1323,5.7,5.7,625.0,2.3,0,0,0,0,0,0,1,0,0,0,1
24449,13.79,1298.0,,7.8,7.8,764.6,3.6,0,0,0,0,0,0,1,0,0,0,1
24450,9.728,2889.0,0.0647,4.6,4.6,240.0,4.3,0,0,0,0,0,0,1,0,0,0,1
24451,13.79,1351.0,0.1622,5.6,15.2,2134.0,1.5,0,0,0,0,0,0,0,0,0,0,0
24452,6.89,3189.8,,12.7,38.1,914.0,6.5,0,1,0,0,0,0,0,0,0,0,0
24453,9.68,5601.0,,8.65351919561243,14.764067574795769,914.0,2.5,0,0,0,0,0,0,1,0,0,0,1
24454,7.14,2889.0,0.0861,4.6,4.6,229.0,4.4,0,0,0,0,0,0,1,0,0,0,1
24455,6.89,833.0,0.1253,12.7,38.1,737.0,1.7,0,1,0,0,0,0,0,0,0,0,0
24456,6.86,3662.8,,8.65351919561243,14.764067574795769,432.0,11.0,0,0,0,0,0,0,1,0,0,0,1
24457,18.96,2685.2,-0.1124,1.9,1.9,152.0,12.9,0,0,0,0,0,0,1,0,0,0,1
24458,13.79,519.0,,8.65351919561243,14.764067574795769,364.6,2.2,0,0,0,0,0,0,1,0,0,0,1
24459,6.89,1858.0,,10.8,10.8,216.0,5.9,0,0,0,0,0,0,1,0,0,0,1
24460,10.51,2387.0,0.0557,8.65351919561243,14.764067574795769,229.0,5.6,0,0,0,0,0,0,1,0,0,0,1
24461,11.03,3665.0,0.0144,5.6,15.2,2134.0,0.9,0,0,0,0,0,0,0,0,0,0,0
24462,6.83,4059.0,,10.8,10.8,1727.0,2.3,0,0,0,0,0,0,1,0,0,0,1
24463,10.34,7351.0,,10.3,10.3,762.0,10.0,0,0,0,0,0,0,1,0,0,0,1
24464,6.860000000000001,4069.0,0.0498,11.5,11.5,1727.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24465,9.68,2292.0,,12.7,51.314406244737526,1778.0,2.4,0,0,0,0,0,0,1,0,0,0,0
24466,11.1,2783.0,0.0611,11.5,11.5,914.0,4.7,0,0,0,0,0,0,1,0,0,0,1
24467,13.79,888.0,0.0511,7.8,7.8,591.0,2.4,0,0,0,0,0,0,1,0,0,0,1
24468,13.79,697.0,0.0334,7.7,7.7,457.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24469,6.93,5615.0,-0.0278,6.4,15.9,914.0,10.6,0,1,0,0,0,0,0,0,0,0,0
24470,13.79,1316.0,-0.0434,3.6,3.6,76.0,3.7,0,0,0,0,0,0,1,0,0,0,1
24471,3.9,4055.0,0.1309,10.8,10.8,864.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24472,13.79,6022.0,-0.0431,4.7,4.7,318.0,5.5,0,0,0,0,0,0,1,0,0,0,1
24473,7.07,1638.0,,8.65351919561243,14.764067574795769,591.0,2.3,0,0,0,0,0,0,1,0,0,0,1
24474,13.79,1078.0,0.0192,4.7,4.7,318.0,2.7,0,0,0,0,0,0,1,0,0,0,1
24475,12.0,1078.0,,15.0,120.0,10.0,4.3,0,0,0,0,1,0,0,0,0,1,0
24476,11.818000000000001,4069.0,,9.5,9.5,1836.0,2.2,0,0,0,0,0,0,0,0,1,0,1
24477,6.89,5392.4,0.0231,23.6,23.6,1972.0,2.5,0,0,0,0,0,0,1,0,0,0,1
24478,6.83,4095.8,-0.0457,10.8,10.8,432.0,5.6,0,0,0,0,0,0,1,0,0,0,1
24479,13.79,3673.0,0.0733,5.6,15.2,2134.0,2.2,0,0,0,0,0,0,0,0,0,0,0
24480,11.03,4069.0,0.0613,11.5,11.5,1524.0,2.6,0,0,0,0,0,0,1,0,0,0,1
24481,0.1,630.0,-0.1293,15.0,120.0,10.0,3.6,0,0,1,0,0,0,0,0,0,1,0
24482,8.012,2292.0,0.0509,12.7,42.3,1778.0,3.5,0,1,0,0,0,0,0,0,0,0,0
24483,13.79,1537.8,0.0334,7.8,7.8,617.0,2.9,0,0,0,0,0,0,1,0,0,0,1
24484,7.7379999999999995,3018.8,0.0685,8.65351919561243,14.764067574795769,216.0,6.8,0,0,0,0,0,0,1,0,0,0,1
24485,6.89,3825.0,-0.0375,23.6,23.6,610.0,4.0,0,0,0,0,0,0,1,0,0,0,1
24486,6.89,7853.0,-0.0412,10.3,10.3,794.0,7.7,0,0,0,0,0,0,1,0,0,0,1
24487,11.0,4069.0,0.0854,11.5,11.5,1143.0,7.3,0,0,0,0,0,0,1,0,0,0,1
24488,0.1,1276.4,-0.0218,15.0,120.0,10.0,5.5,0,0,0,0,0,1,0,0,0,1,0
24489,6.89,3648.0,-0.0269,8.65351919561243,14.764067574795769,762.0,8.9,0,0,0,0,0,0,1,0,0,0,1
24490,13.79,1537.8,0.0985,7.8,7.8,617.0,2.5,0,0,0,0,0,0,1,0,0,0,1
24491,8.67,4062.0,0.0049,10.8,10.8,660.6,4.2,0,0,0,0,0,0,1,0,0,0,1
24492,15.51,3665.0,-0.08,5.6,15.2,2134.0,4.1,0,0,0,0,0,0,1,0,0,0,0
24493,9.68,5533.0,0.0374,12.7,38.1,914.0,3.2,0,1,0,0,0,0,0,0,0,0,0
24494,13.79,1465.0,-0.0309,7.8,7.8,591.0,9.0,0,0,0,0,0,0,1,0,0,0,1
24495,6.89,4964.0,0.0406,4.6,4.6,295.0,1.6,0,0,0,0,0,0,1,0,0,0,1
24496,10.0,3222.2,,10.0,10.0,570.0,4.6,0,0,0,0,1,0,0,0,0,0,1
24497,0.1,5588.0,-0.1989,1.0,1.0,774.0,9.3,0,0,0,0,0,0,1,0,0,0,1
24498,13.789999999999997,1482.0,,7.8,7.8,591.0,7.2,0,0,0,0,0,0,1,0,0,0,1
24499,13.79,2760.0,0.0723,4.7,4.7,305.0,2.2,0,0,0,0,0,0,1,0,0,0,1
24500,6.89,4001.0,-0.0071,10.3,10.3,762.0,4.0,0,0,0,0,0,0,1,0,0,0,1
24501,10.43,3065.0,-0.0886,1.9,1.9,152.0,3.8,1,0,0,0,0,0,0,0,0,0,1
24502,13.79,1356.0,,7.7,7.7,482.8,2.5,0,0,0,0,0,0,1,0,0,0,1
24503,13.79,2034.0,,8.65351919561243,14.764067574795769,457.0,2.9,0,0,0,0,0,0,1,0,0,0,1
24504,13.79,2360.8,-0.1284,5.7,5.7,625.0,3.3,0,0,0,0,0,0,1,0,0,0,1
24505,6.89,3784.0,-0.0881,10.3,10.3,762.0,6.6,0,0,0,0,0,0,1,0,0,0,1
24506,13.79,4458.0,,8.65351919561243,14.764067574795769,705.0,3.4,0,0,0,0,0,0,1,0,0,0,1
24507,13.789999999999997,4684.0,,4.7,4.7,318.0,6.5,0,0,0,0,0,0,1,0,0,0,1
24508,6.89,2712.0,0.1388,8.65351919561243,14.764067574795769,1972.0,0.9,0,0,0,0,0,0,1,0,0,0,1
24509,13.79,2055.0,-0.0222,7.7,7.7,457.0,4.3,0,0,0,0,0,0,1,0,0,0,1
24510,15.51,3674.0,-0.1005,5.6,15.2,2134.0,1.6,0,0,0,0,0,0,0,0,0,0,0
24511,13.79,677.0,,5.0,20.202522143597452,2134.0,4.1,0,0,0,1,0,0,0,0,0,0,0
24512,12.0,4750.0,,10.0,10.0,660.0,3.1,0,0,0,0,1,0,0,0,0,0,1
24513,7.724000000000001,746.0,,12.7,42.3,1778.0,3.6,0,0,0,0,0,0,1,0,0,0,0
24514,17.24,2984.0,-0.0404,1.9,1.9,260.8,3.7,0,0,0,0,0,0,1,0,0,0,1
24515,3.9,4009.2,-0.0138,10.8,10.8,432.0,5.0,0,0,0,0,0,0,1,0,0,0,1
24516,6.89,3784.0,0.0001,8.65351919561243,14.764067574795769,432.0,5.7,0,0,0,0,0,0,1,0,0,0,1
24517,6.89,4882.0,-0.0638,10.3,10.3,762.0,10.9,0,0,0,0,0,0,1,0,0,0,1
24518,18.0,2042.0,-0.1441,10.0,10.0,1300.0,2.7,0,0,0,0,0,0,1,0,0,0,1
24519,10.453999999999999,4028.0,-0.0466,10.0,10.0,1520.0,3.0,0,0,0,0,1,0,0,0,0,0,1
24520,13.79,1286.0,,8.65351919561243,14.764067574795769,591.0,2.3,0,0,0,0,0,0,1,0,0,0,1
24521,13.79,1370.0,-0.2599,7.7,7.7,457.0,3.0,0,0,0,0,0,0,1,0,0,0,1
24522,3.86,3797.0,,10.8,10.8,432.0,6.6,0,0,0,0,0,0,1,0,0,0,1
24523,13.789999999999997,1397.0,0.0375,8.65351919561243,14.764067574795769,457.0,3.0,0,0,0,0,0,0,0,0,1,0,1
24524,15.51,2089.0,,1.9,1.9,696.0,3.1,0,0,0,0,0,0,1,0,0,0,1
24525,10.34,7880.0,-0.1179,8.65351919561243,14.764067574795769,762.0,7.3,0,0,0,0,0,0,1,0,0,0,1
24526,11.145999999999999,2401.0,-0.2536,4.6,4.6,229.0,6.6,0,0,0,0,0,0,1,0,0,0,1
24527,13.79,1383.0,,7.8,7.8,591.0,2.5,0,0,0,0,0,0,1,0,0,0,1
24528,12.0,2996.6,,8.65351919561243,14.764067574795769,1650.0,2.2,0,0,0,0,1,0,0,0,0,0,1
24529,3.86,2034.0,,10.8,10.8,432.0,3.5,0,0,0,0,0,0,1,0,0,0,1
24530,13.79,2722.0,,5.6,15.2,2134.0,2.0,0,0,0,0,0,0,0,0,0,0,0
24531,6.89,6618.0,,10.3,10.3,794.0,3.4,0,0,0,0,0,0,1,0,0,0,1
24532,13.79,1326.0,-0.1756,8.65351919561243,14.764067574795769,457.0,3.3,0,0,0,0,0,0,0,1,0,0,1
24533,10.34,6049.0,-0.0404,10.3,10.3,762.0,6.4,0,0,0,0,0,0,1,0,0,0,1
24534,14.0,5361.0,-0.068,10.0,10.0,1300.0,3.1,0,0,0,0,1,0,0,0,0,0,1
24535,0.1,1000.0,-0.0373,15.0,15.0,10.0,6.5,0,0,0,0,0,1,0,0,0,0,1
24536,18.27,2902.0,-0.1339,3.0,3.0,35.0,2.5,0,0,0,0,0,0,1,0,0,0,1
24537,6.86,5384.0,,10.8,10.8,767.2,5.8,0,0,0,0,0,0,1,0,0,0,1
